param supply := 70000; 

set BLOCKS := 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143;
param:	pop		val	eq 		vac :=
104	5296	6230.69104	0	0
105	4799	6522.75281	0	0
106	4758	4264.50024	0	0
107	2256	2107.75824	0	0
108	5869	6608.61138	0	0
109	4665	4149.47085	0	0
110	4006	5029.05228	0	0
111	3601	4220.15594	0	0
112	6006	6970.5636	0	0
113	2780	2573.585	0	0
114	4922	5969.50004	0	0
115	5194	5462.42592	0	0
116	3479	2893.1364	0	0
117	6698	8898.49394	0	0
118	3576	4239.66984	0	0
119	5449	6435.48696	0	0
120	6497	7555.42627	0	0
121	2496	2736.9888	0	0
122	3790	4972.7832	0	0
123	2223	2704.81302	0	0
124	4638	6009.13194	0	0
125	7698	10467.3555	0	0
126	6011	8238.25583	0	0
127	4567	4134.87046	0	0
128	4491	4824.95076	0	0
129	6401	8583.67699	0	0
130	2183	1572.72052	0	0
131	3863	4915.24257	0	0
132	6117	7852.57641	0	0
133	4361	5754.03423	0	0
134	3002	2232.52736	0	0
135	4592	4639.34352	0	0
136	1965	1703.1441	0	0
137	2658	1981.16688	0	0
138	1708	1905.7864	0	0
139	4293	5019.11802	0	0
140	4999	4591.0816	0	0
141	13352	12958.7836	0	0
142	6495	6189.6051	0	0
143	4552	5771.20768	0	0

;		
  
set FACILITIES := 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52;
param:	mincap	maxcap:=
1	0.1	1000
2	0.1	1000
3	0.1	1000
4	0.1	1000
5	0.1	1000
6	0.1	1000
7	0.1	1000
8	0.1	1000
9	0.1	1000
10	0.1	1000
11	0.1	1000
12	0.1	1000
13	0.1	10000
14	0.1	10000
15	0.1	10000
16	0.1	10000
17	0.1	10000
18	0.1	10000
19	0.3	10000
20	0.3	10000
21	0.3	10000
22	0.3	150
23	0.2	300
24	0.2	300
25	0.2	300
26	0.2	300
27	0.2	300
28	0.2	300
29	0.2	300
30	0.2	300
31	0.2	300
32	0.2	300
33	0.2	300
34	0.2	300
35	0.2	300
36	0.2	300
37	0.2	300
38	0.2	300
39	0.2	300
40	0.2	300
41	0.2	300
42	0.2	300
43	0.2	300
44	0.2	300
45	0.2	300
46	0.2	300
47	0.2	300
48	0.2	300
49	0.2	300
50	0.2	300
51	0.2	300
52	0.2	300;
  
param dist: 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52 := 
 1	0.092444144	0.058422818	0.095475287	0.053981488	0.153182341	0.048487243	0.032561258	0.030087024	0.049486643	0.110099117	0.028717542	0.022500559	0.005307145	0.035113523	0.054059514	0.061543497	0.063344855	0.029017986	0.021359272	0.101102508	0.128139951	0.040726192	0.037678209	0.121634718	0.087153007	0.078359829	0.056945292	0.026352781	0.132557692	0.232150058	0.02225797	0.097542755	0.007053795	0.069101572	0.09418219	0.113511179	0.08959288	0.06147472	0.060788717	0.095308447	0.060353847	0.015674849	0.041826975	0.033960565	0.014807456	0.057400994	0.065447674	0.034930669	0.080740424	0.05988941	0.11345527	0.059001494
2	0.105244306	0.059711898	0.093302957	0.050521476	0.166147168	0.04383472	0.040417931	0.040375277	0.046566886	0.122908609	0.015752553	0.028833842	0.017998844	0.046169165	0.06648435	0.074364855	0.070371472	0.039492401	0.015519365	0.113244842	0.13753226	0.036363743	0.050579253	0.133159466	0.09777276	0.090963777	0.05470569	0.02579424	0.144643972	0.244112764	0.035093702	0.109430693	0.011606586	0.060679358	0.089223691	0.124460137	0.10241127	0.073928368	0.051245102	0.108263972	0.072996635	0.020420798	0.031967171	0.046057736	0.02575826	0.04442379	0.075466381	0.027268441	0.09328143	0.072701086	0.126221696	0.056802243
3	0.064075673	0.12006542	0.072827311	0.060333669	0.122921574	0.063905242	0.086667654	0.077943609	0.116011111	0.100518148	0.087011628	0.083442233	0.063118057	0.07655455	0.072869418	0.068391855	0.010100431	0.076797937	0.08878471	0.056642439	0.154504265	0.108084813	0.049994669	0.067027926	0.029492565	0.08298117	0.055853935	0.092865142	0.133819706	0.227199682	0.061427906	0.107665565	0.074552656	0.088507131	0.08657488	0.054930894	0.062773721	0.040336158	0.127171591	0.082055031	0.072106837	0.080727238	0.107893272	0.069527801	0.053047132	0.111495315	0.099589821	0.07125795	0.085779991	0.048162748	0.078980598	0.056069452
4	0.086915419	0.04500585	0.112139536	0.071297315	0.144886367	0.066012799	0.01512864	0.013362477	0.041702973	0.098835109	0.041483178	0.00796951	0.017337197	0.019455734	0.041547745	0.051064335	0.073337951	0.012546406	0.024555098	0.099020815	0.11091184	0.036060886	0.033727226	0.121384162	0.090031581	0.066208722	0.073919588	0.020347934	0.118379917	0.21759394	0.016043165	0.08299948	0.015425379	0.08642552	0.111635478	0.115010333	0.083960521	0.059173216	0.061902195	0.085819244	0.048713612	0.009701005	0.045181488	0.021054048	0.024953045	0.068714372	0.048511254	0.052270753	0.068275082	0.055251253	0.107869718	0.075941588
5	0.107746429	0.077028988	0.076135127	0.033269998	0.170051451	0.026519213	0.05580949	0.05387473	0.063273484	0.130193358	0.019964455	0.044800947	0.026269713	0.058745072	0.076076423	0.08207995	0.060676606	0.052797974	0.032377043	0.112476147	0.151928453	0.052758013	0.055472623	0.130205718	0.093193247	0.099604482	0.037715495	0.043111613	0.154744339	0.254381753	0.04396182	0.120154476	0.026838396	0.045312765	0.07202831	0.120157052	0.105094215	0.075246609	0.062766738	0.114159862	0.081680846	0.036678218	0.044251823	0.056865269	0.028147481	0.044067922	0.089221972	0.011146465	0.102160123	0.075968365	0.128222314	0.039802607
6	0.041837863	0.104785401	0.096203751	0.074867046	0.103827451	0.076051906	0.070844201	0.061437461	0.104815407	0.075707493	0.086743508	0.070869209	0.056072658	0.058279607	0.04934648	0.043309934	0.032866764	0.06050508	0.082146415	0.041913185	0.129124249	0.098705588	0.031109529	0.060472554	0.026939743	0.057177979	0.07202087	0.082856324	0.10837267	0.203212863	0.047230748	0.081825402	0.067428493	0.102306574	0.107485775	0.05235045	0.039918195	0.014489884	0.121878227	0.05721983	0.047413897	0.070688272	0.103101842	0.051058803	0.046968548	0.11427529	0.076754745	0.077481886	0.059959509	0.022550295	0.060070529	0.072870776
7	0.077426457	0.07093074	0.089387438	0.051803346	0.139327851	0.04851717	0.039661514	0.033051139	0.065264413	0.099294049	0.043646392	0.033612327	0.012634474	0.035126443	0.046971728	0.051584319	0.047656068	0.031770845	0.038914904	0.084374797	0.127616242	0.057399405	0.024455662	0.104311007	0.069521494	0.069365074	0.052835467	0.042094392	0.124991846	0.224457902	0.017190686	0.091162711	0.024246461	0.073066324	0.09196458	0.09594029	0.074685186	0.045420281	0.078425432	0.083110718	0.05172642	0.029995911	0.059427925	0.030534842	0.00321168	0.072019564	0.065276745	0.040901305	0.072026724	0.045208865	0.098204703	0.054669597
8	0.106280723	0.037850014	0.115055553	0.072352926	0.163889023	0.065693688	0.025055849	0.029838888	0.026527078	0.116936691	0.030160642	0.014436118	0.026913479	0.036531936	0.059752515	0.069903511	0.086201305	0.029594366	0.008740991	0.118058875	0.120574985	0.018157325	0.052693719	0.140048844	0.107475437	0.084142937	0.076383542	0.003932406	0.134171833	0.232493406	0.034846455	0.098762236	0.015961967	0.081156915	0.110970536	0.133099634	0.103326097	0.078093695	0.04254601	0.1046774	0.067170028	0.010241172	0.026222746	0.039837764	0.036959079	0.053433393	0.060899608	0.04878325	0.085997842	0.074520231	0.12723363	0.078480594
9	0.122237732	0.049039472	0.109790335	0.067127209	0.181260843	0.059640847	0.043859062	0.048291932	0.030952294	0.135184174	0.017905707	0.033052588	0.036788379	0.054954307	0.077882049	0.087547706	0.092084223	0.04791656	0.011965015	0.132257238	0.138230505	0.020247634	0.067584878	0.153135628	0.118609225	0.10245212	0.072254108	0.020807231	0.152983506	0.251269815	0.050184967	0.117567401	0.025727332	0.0695382	0.102482269	0.145047717	0.119318738	0.092370422	0.029598161	0.122285765	0.085152575	0.026801283	0.010359912	0.057528042	0.046142914	0.03502303	0.079556488	0.041453222	0.104402517	0.089892298	0.143292568	0.074297031
10	0.14292008	0.077352023	0.096930053	0.058370261	0.204151383	0.050801618	0.072595609	0.075544864	0.057545529	0.160643091	0.022324557	0.061127409	0.055953065	0.081960773	0.103732163	0.112179745	0.098070215	0.074929153	0.039476732	0.149581526	0.167983212	0.047917388	0.088511011	0.168074874	0.13126002	0.128380611	0.064589988	0.050338704	0.180859021	0.279787505	0.073023269	0.145430537	0.048247563	0.048917872	0.084802878	0.158225466	0.140126771	0.111081989	0.038110948	0.146273559	0.110540066	0.05355534	0.029021802	0.083108912	0.062458252	0.006392595	0.108617245	0.035699631	0.130580361	0.110454332	0.163800828	0.066264524
11	0.061388763	0.063701659	0.152544227	0.117235997	0.10338797	0.113849753	0.044136686	0.040547395	0.077046271	0.052455763	0.095305459	0.054991314	0.066292238	0.034468198	0.020467569	0.025790288	0.096705229	0.041287658	0.076731869	0.081687913	0.063242238	0.078524733	0.046313698	0.105961946	0.089775443	0.023164621	0.117904908	0.067583916	0.065091155	0.163842718	0.049125156	0.029697323	0.069104301	0.137381616	0.157151142	0.105863019	0.058914556	0.055146739	0.106772511	0.047107285	0.021235561	0.062434489	0.094441316	0.035762993	0.067158695	0.121949149	0.013975804	0.103603261	0.023148044	0.046699539	0.07787413	0.119634106
12	0.048868513	0.121278496	0.088734883	0.07546967	0.106740844	0.078368732	0.087323542	0.078039593	0.119961045	0.08647615	0.096731769	0.086274999	0.068934995	0.075310012	0.06673442	0.060042317	0.026184327	0.077038082	0.095227001	0.040435862	0.145071053	0.113107058	0.047976409	0.052409383	0.014602398	0.072445807	0.071365995	0.097390286	0.120463602	0.212148386	0.062899853	0.096652995	0.080539174	0.103649657	0.10279104	0.041453112	0.047863148	0.030572732	0.134640313	0.068215863	0.064386869	0.085106982	0.115513872	0.068080255	0.059122051	0.122823474	0.094190953	0.083652494	0.075101371	0.039020122	0.0628612	0.071728525
13	0.01792375	0.103839488	0.123375586	0.100015277	0.0802394	0.100186005	0.071981265	0.062871928	0.109107335	0.048567299	0.102777424	0.076317869	0.069405196	0.057433769	0.038756903	0.028049172	0.059932068	0.062405085	0.092938396	0.030972194	0.107484758	0.105445403	0.037125588	0.055166123	0.038560696	0.034851829	0.097810962	0.09007593	0.081723619	0.176060196	0.054605596	0.058088685	0.079185705	0.126539592	0.134292406	0.05332318	0.015187983	0.015286902	0.131693018	0.030070289	0.033063539	0.079088347	0.114274666	0.05129397	0.062676847	0.131382995	0.064402605	0.098502036	0.037229662	0.014786804	0.038854198	0.098844467
14	0.098699949	0.026666053	0.128176161	0.086213336	0.153058153	0.080146357	0.011159352	0.0198443	0.026412849	0.104308238	0.04745658	0.010741361	0.034396343	0.02567845	0.048511746	0.059710608	0.091683392	0.02035595	0.026145595	0.113058052	0.103196747	0.024790669	0.049171076	0.136260033	0.106750594	0.071687535	0.089545335	0.014590408	0.118863846	0.21637116	0.032861419	0.083692275	0.027393699	0.097605	0.125867907	0.130879097	0.095738717	0.074046365	0.053061595	0.093839058	0.056126955	0.017433759	0.040588338	0.031424064	0.043043106	0.070360918	0.044505537	0.064327088	0.073184052	0.068838813	0.119159324	0.091618313
15	0.094555558	0.087212613	0.066992639	0.02762279	0.15725626	0.024620247	0.060201791	0.055416117	0.076535823	0.120906826	0.038088298	0.051196985	0.02781363	0.058561604	0.070926949	0.074519971	0.042308936	0.054169846	0.045801068	0.096921833	0.151688045	0.066684819	0.046753038	0.113330541	0.075869331	0.092427821	0.029118075	0.054219335	0.148232008	0.247373971	0.041058628	0.114944188	0.035049912	0.050198894	0.06794214	0.102762215	0.092097112	0.0619788	0.080253385	0.103792733	0.075207548	0.0445322	0.061284605	0.054569041	0.022773678	0.061828499	0.089129587	0.022535093	0.095177553	0.064322745	0.11435031	0.031065573
16	0.081006039	0.037919373	0.131471899	0.091747906	0.133732757	0.08685813	0.009022894	0.00943058	0.044884669	0.084767574	0.061556802	0.020270631	0.037562805	0.009716039	0.029585718	0.041099002	0.086125103	0.010704294	0.041924128	0.096918515	0.089608523	0.044331274	0.037053613	0.120753206	0.09428645	0.052180791	0.093886748	0.032476071	0.100184202	0.198527091	0.026043854	0.064812022	0.036503456	0.107745804	0.132227095	0.116677608	0.078075888	0.059601981	0.072600914	0.07463398	0.037146737	0.028304594	0.059378432	0.016946459	0.042657284	0.087212291	0.027561202	0.073583061	0.053645835	0.053192547	0.101010848	0.095850687
17	0.058651901	0.061201836	0.122390177	0.086897777	0.114783421	0.083747307	0.029111648	0.020350817	0.066447864	0.068862748	0.069931353	0.035080527	0.037924367	0.014493137	0.012252277	0.020841764	0.069266609	0.020122079	0.054775733	0.073718324	0.093343012	0.063739863	0.017474076	0.097479751	0.07181021	0.036606357	0.087485413	0.04918406	0.090932135	0.190577485	0.019922963	0.056344822	0.043586516	0.107892136	0.126732845	0.093502925	0.05569048	0.036577939	0.091134261	0.055616759	0.018707894	0.039924582	0.075252944	0.009269591	0.037164689	0.098114055	0.033006801	0.074646703	0.038921019	0.029917182	0.07918183	0.089212467
18	0.086054485	0.107431203	0.055657571	0.031634613	0.147765668	0.03468292	0.077069054	0.070222828	0.098913741	0.118168417	0.061972558	0.070225642	0.046764652	0.071414905	0.076906392	0.076857005	0.020029073	0.068946154	0.068856981	0.083295031	0.160423653	0.089543919	0.050904363	0.096011347	0.05818955	0.094104463	0.028003691	0.075951643	0.148902198	0.24601092	0.053555596	0.118368776	0.056503446	0.059781039	0.063919615	0.084150497	0.084092003	0.055706137	0.104266065	0.099947467	0.079041049	0.064985117	0.085258309	0.065657367	0.038054682	0.083958706	0.09994852	0.043184649	0.096986468	0.060965667	0.103771875	0.028713647
19	0.051504514	0.06686312	0.128310889	0.094335268	0.105934429	0.091610262	0.036663928	0.028652889	0.074003319	0.059573546	0.079211305	0.043820385	0.046957689	0.02221903	0.004106928	0.011977407	0.072356119	0.028634024	0.063944616	0.068168137	0.087716798	0.072033284	0.021900761	0.09234151	0.069709603	0.027347479	0.094516732	0.057895771	0.082098818	0.181725141	0.02891705	0.04795835	0.052883226	0.116216938	0.133718396	0.089527429	0.048582184	0.034013619	0.09973819	0.046661816	0.009410137	0.049062396	0.084237841	0.018337081	0.045411733	0.107411812	0.030860479	0.083314529	0.029718006	0.026174317	0.071545338	0.096160478
20	0.151720584	0.064703568	0.121278678	0.081660504	0.210612036	0.073940616	0.071080077	0.076811768	0.044188804	0.163912519	0.036366561	0.061396617	0.065551413	0.083503483	0.106739676	0.116741592	0.116613411	0.07658468	0.04140358	0.161336149	0.159999977	0.037804837	0.097006588	0.181699926	0.14631548	0.131111913	0.087716912	0.047729015	0.179887961	0.27692954	0.079679446	0.144701592	0.054990061	0.07328576	0.109263252	0.173050327	0.148805075	0.121585816	0.015811885	0.151518753	0.114135101	0.056032447	0.020799283	0.086656999	0.07427308	0.02386834	0.105287829	0.057195681	0.132926653	0.119335075	0.1727777	0.089513392
21	0.01956025	0.101540776	0.14221808	0.116387275	0.069837911	0.115729698	0.073177589	0.065196749	0.110388547	0.029867843	0.112493981	0.080186649	0.078945914	0.058801938	0.035983767	0.024627612	0.079183003	0.065111771	0.099459967	0.04092935	0.08981993	0.108612152	0.046848633	0.064609654	0.056841113	0.019861055	0.114773179	0.094290282	0.062124643	0.157709165	0.061919077	0.0397532	0.087079101	0.141861216	0.152221454	0.066484845	0.017480437	0.032781776	0.136220519	0.012036192	0.028450469	0.084765266	0.120249078	0.054371697	0.074145447	0.141168175	0.055725049	0.111786795	0.021288612	0.027737172	0.036227407	0.115970785
22	0.029542742	0.089139799	0.1267109	0.098645944	0.087749453	0.097629113	0.058177009	0.049436613	0.095550656	0.047502513	0.094154078	0.063742522	0.060545068	0.04353614	0.023511189	0.012804052	0.065194567	0.049134608	0.08198294	0.046078912	0.096071327	0.092689181	0.028262875	0.07038781	0.051727627	0.023850771	0.097386505	0.077768787	0.077151011	0.174802118	0.043925131	0.048556611	0.069095323	0.123626667	0.135470659	0.068542807	0.026584312	0.018865378	0.119706958	0.030559345	0.017810969	0.067536957	0.103058904	0.038037857	0.055539762	0.122860137	0.049241005	0.093216221	0.026654407	0.01116615	0.050141888	0.098691218
23	0.033690853	0.092275119	0.150313258	0.12129892	0.075280531	0.119758159	0.066928126	0.060117155	0.103196822	0.027288245	0.111347845	0.075518522	0.078541731	0.053442458	0.03015408	0.021436926	0.088586357	0.060306558	0.096134206	0.055210473	0.075972004	0.102707427	0.048620056	0.078705451	0.070113549	0.006923952	0.120383123	0.089430024	0.053696585	0.152153646	0.060654932	0.026320165	0.085122374	0.145369343	0.158784143	0.080797195	0.031757903	0.041795901	0.130835845	0.01712645	0.02290233	0.081234733	0.116115331	0.050568537	0.075468229	0.139661441	0.043971628	0.113687986	0.007304058	0.034722145	0.048074344	0.121764314
24	0.057157196	0.093881401	0.086340399	0.059621336	0.119797809	0.059920167	0.060219771	0.051348519	0.091310325	0.08713134	0.069508836	0.057906125	0.040120119	0.049883798	0.048417079	0.046452319	0.028098014	0.050224031	0.066421282	0.059380311	0.131734761	0.084249201	0.023760288	0.077577126	0.042004063	0.063223418	0.057599654	0.068575963	0.117704873	0.21492799	0.035100581	0.087735679	0.051703886	0.086286865	0.095044198	0.068587129	0.054855854	0.025161021	0.105966325	0.06906386	0.049218224	0.056290377	0.086937827	0.04288989	0.030462845	0.096831157	0.074075832	0.06012723	0.066109812	0.029769526	0.076560499	0.05873722
25	0.141068499	0.128701526	0.035316672	0.025387835	0.202964909	0.028099203	0.108549069	0.105681697	0.112569238	0.171381214	0.06393433	0.097726953	0.077263266	0.109750431	0.123281767	0.126433229	0.072024	0.104514192	0.083425212	0.138123734	0.203335525	0.101772466	0.09869264	0.148650065	0.111585934	0.144318338	0.027273643	0.095109409	0.200089664	0.298751596	0.092939739	0.167221045	0.079772253	0.01583696	0.021059077	0.135817358	0.139004629	0.109829685	0.101343884	0.153591279	0.127400028	0.089617772	0.087406335	0.106473611	0.074749053	0.065415311	0.140523888	0.042505803	0.147114547	0.113940205	0.158967749	0.026495554
26	0.141180797	0.083721425	0.088115894	0.0503763	0.203033683	0.042980145	0.07569738	0.077599121	0.064468466	0.160932435	0.022843966	0.063974548	0.055372309	0.083766317	0.104624156	0.112377453	0.092409619	0.076858626	0.042956215	0.146596829	0.172197431	0.054370713	0.087493153	0.164221227	0.126975863	0.129102676	0.056664262	0.054602898	0.182597096	0.281914494	0.073093526	0.14727884	0.049273915	0.039953566	0.075815831	0.153903523	0.138455738	0.108917298	0.046950973	0.145904877	0.111124206	0.055939943	0.036274151	0.08414803	0.060635258	0.011863775	0.111703871	0.029464951	0.131425954	0.108966725	0.161868322	0.058249501
27	0.072379226	0.049516967	0.120492339	0.082111589	0.128504075	0.077900238	0.01597566	0.006642197	0.052879791	0.081709691	0.058397529	0.02125204	0.029138672	0.004035365	0.024405465	0.034502459	0.073198358	0.006247139	0.041637275	0.086632796	0.097354971	0.049853062	0.02433404	0.110009814	0.081999224	0.049011538	0.083668412	0.035348253	0.101380496	0.20077678	0.013984152	0.06609782	0.031951247	0.10042611	0.122552882	0.105154788	0.069413208	0.048056437	0.077267412	0.069247315	0.031734185	0.026744175	0.061669738	0.004939861	0.031916635	0.085935543	0.034574821	0.066420626	0.051041546	0.042436867	0.093013493	0.085558447
28	0.069492875	0.056827518	0.11194721	0.074376929	0.127977303	0.070605963	0.02286764	0.013683374	0.0576854	0.083222088	0.05540342	0.024049154	0.023382971	0.013009544	0.026863282	0.034776484	0.064239677	0.012615264	0.041369845	0.081931775	0.104923454	0.0531244	0.017243688	0.104681629	0.074925312	0.05119691	0.075589284	0.037638358	0.105472662	0.205106543	0.005758659	0.070667836	0.02922448	0.094029472	0.114670629	0.09897584	0.066539196	0.042364429	0.079327319	0.069219206	0.033221253	0.026898844	0.062406936	0.007804141	0.024017078	0.083741074	0.042516437	0.060430492	0.053546612	0.037937222	0.090458989	0.077431336
29	0.063905606	0.059219266	0.115836314	0.079376568	0.121699691	0.075973144	0.025601238	0.016137907	0.062023437	0.076671981	0.061959284	0.029146546	0.029731034	0.01249459	0.020446776	0.028261737	0.065269796	0.015449995	0.047597134	0.077318602	0.100236106	0.05824333	0.014848231	0.10051017	0.072322375	0.044658759	0.080230687	0.043088102	0.099126536	0.198771565	0.011731749	0.064485523	0.035753087	0.099864102	0.119440307	0.095480903	0.060941148	0.038417219	0.08499349	0.062807026	0.026671724	0.032929549	0.06845478	0.005271438	0.029292098	0.090282359	0.038570658	0.066503393	0.047028564	0.033103657	0.084765118	0.082010207
30	0.079673163	0.05613101	0.167046855	0.129526723	0.115646817	0.125299958	0.047797906	0.048012914	0.073217854	0.064378928	0.101027499	0.059587444	0.076197648	0.043611452	0.037976065	0.044895304	0.113920597	0.0491001	0.080607573	0.100416487	0.050059647	0.077291302	0.062422764	0.124557193	0.108925278	0.040424557	0.130923926	0.06971411	0.067347784	0.161955103	0.060976015	0.035611265	0.07625256	0.147199631	0.169932853	0.124897227	0.077341259	0.074053268	0.104539966	0.063208094	0.040189451	0.067877653	0.095262535	0.047599771	0.079222695	0.125485499	0.012863149	0.113029996	0.039545123	0.065641561	0.094820539	0.132775311
31	0.117886738	0.063156864	0.093351273	0.050697214	0.178870146	0.043198249	0.049964524	0.051461295	0.046676022	0.135428962	0.003309538	0.038173703	0.030700038	0.057619198	0.078733185	0.086919011	0.079058308	0.050711941	0.018514416	0.12544138	0.146983412	0.035879602	0.063285399	0.144873603	0.108896936	0.10331591	0.055892541	0.030673789	0.156479625	0.255767196	0.047707688	0.121141739	0.023219946	0.054610551	0.086447267	0.135749054	0.115064995	0.086380774	0.043257848	0.120941315	0.08540342	0.029959545	0.024789744	0.058169853	0.037880823	0.031710722	0.08581967	0.025013795	0.105576923	0.085359479	0.138838976	0.057923341
32	0.083495714	0.040275845	0.121445631	0.081162117	0.139250036	0.076086629	0.006569031	0.00470693	0.041870341	0.091727627	0.051051988	0.010819927	0.02693937	0.011342131	0.03470779	0.045331058	0.079126395	0.004874169	0.032339729	0.097497349	0.100599869	0.038777602	0.033802817	0.120679367	0.09156642	0.058924797	0.083527478	0.024654693	0.109465867	0.208339457	0.018704135	0.074021375	0.025569544	0.096748923	0.121591585	0.115399223	0.080529468	0.058487279	0.06638482	0.07994983	0.042231857	0.017938118	0.051391857	0.016009448	0.03303211	0.077454129	0.038329273	0.062590443	0.060749645	0.053277362	0.104127286	0.085520449
33	0.112465985	0.00803695	0.145083917	0.102569592	0.16302397	0.096034769	0.026611311	0.036084297	0.018207273	0.112646538	0.05907109	0.02931648	0.05266246	0.040417063	0.060638026	0.072279395	0.110349279	0.036948157	0.038209117	0.128424374	0.098217171	0.024718383	0.066396395	0.152141802	0.124212151	0.081178197	0.106367971	0.026480367	0.122148423	0.216651552	0.05105429	0.088326542	0.044327334	0.111000311	0.141362444	0.147587393	0.109549235	0.090468829	0.049792888	0.104650697	0.068011745	0.03478122	0.044081923	0.047217018	0.061612145	0.076708209	0.047818214	0.079153593	0.082123213	0.08449674	0.132233018	0.108460065
