,Unnamed: 0,18,19.01,30.04,26.01,10,39.02,28.02,17.01,6,7.01,41.03,40.06,153,16,13.02,23,37.02,14.03,37.03,3.02,43.06,43.03,43.04,34.02,47,9.04,31.02,32.01,32.02,41.01,8,24.02,15,48.01,68.09,68.12,55.03,44.05,45.06,46.01,83.88,83.12,27.03,120.10,83.90,29.02,1.02,2.01,67.01,35,40.03,119.02,51.02,50.02,69.01,44.03,41.02,9801,45.05,83.89,120.01,9.02,38,29.01,26.02,36.03,43.01,43.02,53,83.87,19.02,4.02,14.02,11.01,13.01,30.01,37.01,42.01,83.06,70.06,83.05,36.02,33,40.02,41.06,32.03,70.13,45.03,68.04,68.10,156,83.91,39.01,30.03,31.01,40.05,120.14,11.02,9.03,9.05,50.01,24.03,21,154,68.14,7.02,41.04,20,3.01,3.03,2.02,4.01,5.02,30.02,70.88,70.89,52,44.04,155,83.86,68.11,119.03,83.04,55.02,45.04,46.02,157,42.02,17.02,14.01,5.01,51.04,46.03,70.37,28.01,27.01,40.04,34.01,9800,68.13,28.03,41.07,27.02,36.01
0,Astra Health Care,0.0924441444095416,0.10524430566587012,0.06407567297381059,0.08691541874070756,0.10774642853308368,0.04183786325528916,0.07742645728749163,0.10628072330543806,0.12223773173891765,0.14292007979461546,0.061388763475509825,0.04886851283372946,0.017923750354965236,0.09869994920643356,0.09455555805215116,0.08100603918198365,0.05865190142237463,0.08605448457305656,0.051504514160464636,0.15172058358587756,0.019560250157993272,0.029542741545303636,0.03369085290704898,0.057157195811893075,0.14106849940786478,0.1411807968866639,0.07237922565560123,0.06949287477565456,0.06390560640395307,0.0796731628830195,0.11788673807534518,0.08349571356253539,0.1124659852295807,0.14440942172226853,0.05511233768794918,0.03940454845784557,0.14747100309844852,0.0286184461771849,0.12310016288383405,0.13752042631932346,0.1459601906413514,0.11054079588561423,0.07678483542977617,0.17792393708338586,0.16521429761364553,0.06781084990892768,0.15360226294488313,0.13557561501360835,0.06938659358144685,0.09625188456802783,0.045310149040984266,0.15771412886911754,0.02158937696734188,0.0011398961081579026,0.026245588290643232,0.0471583957979306,0.07372845849223368,0.10173491775364127,0.1237400440203094,0.1808494694911281,0.1635247131705974,0.13883585416603214,0.04506662848700397,0.07511022216726261,0.0811253482304718,0.07048037987502002,0.04276663231619108,0.03781529763931382,0.037155103456718935,0.12266434291583705,0.109625570655436,0.12603264324262484,0.10477490869470674,0.12071747704759475,0.10934802288270264,0.0732331959879502,0.061932686245202276,0.05137900299562664,0.11147824374833748,0.06428127649704296,0.12435613269949555,0.07949000956393397,0.051340882138747684,0.05613275174323573,0.08652025694587999,0.06146499365131047,0.018556365675285718,0.13694338662969785,0.07026723052276487,0.0568231681511039,0.10765865341551864,0.1812779454376202,0.041853786913480164,0.06060735413276275,0.07575246575729833,0.045197709969678486,0.20001795279725088,0.11586522873681103,0.1248854937417334,0.1269273011965391,0.008754957781082704,0.08934895198343636,0.08866648457782793,0.16119600854285102,0.0507724157143286,0.12991703198311216,0.057240518616077374,0.0897677427011079,0.1496473987846356,0.1392270442991103,0.1308787476774658,0.13174415450451066,0.1341962261274429,0.07628125405602303,0.01580450811124782,0.02666533185780257,0.01517458505044376,0.03998076582252478,0.02749659228363211,0.13203026357644734,0.04198458779874669,0.16957943077984247,0.11609542656649033,0.14422483448289378,0.13812166805912282,0.12349597558507487,0.13110487845171295,0.04636033708253715,0.09581784515657588,0.1010940637094477,0.14623229865524495,0.030467010908391712,0.12526875687921715,0.038265785845640686,0.07347157368335333,0.08319242181763789,0.05340781258025775,0.05920692215360038,0.2727261725442489,0.049287777183798565,0.0699632191474559,0.07808418117775409,0.07738064085106779,0.08872141490204109
1,Clinica Tepeyac,0.058422817598624235,0.059711898315203474,0.12006542021636285,0.04500585042774945,0.07702898760015664,0.10478540080206322,0.07093073996215914,0.03785001404787005,0.04903947188222543,0.0773520230787883,0.0637016585921993,0.12127849627989387,0.1038394880209161,0.026666052957636976,0.08721261337502043,0.03791937302224066,0.06120183649827971,0.10743120317309816,0.06686312003434529,0.06470356839009447,0.10154077615856287,0.0891397992610392,0.09227511934130414,0.09388140110795527,0.12870152648892802,0.08372142507546987,0.04951696673630415,0.056827517911985335,0.05921926591367178,0.05613100956727028,0.06315686403520114,0.040275844965365126,0.008036949959139592,0.14208456628481705,0.16574341486996064,0.1490981558623593,0.16457605789894075,0.11942433062339187,0.09929893246161574,0.11571153062066113,0.19505898088297727,0.15676402333817707,0.05354811662356238,0.18338979746767006,0.22389069027898312,0.08759068076364337,0.05373520119402152,0.025534155098675654,0.1763403628842906,0.029610149378449687,0.14008711364177845,0.14939789897235087,0.1172733597702617,0.11882698493802242,0.13542592737685402,0.1017659535329213,0.07536099529078495,0.12989057892977027,0.09315424560011454,0.2338189600223529,0.16370003947421388,0.09226220516958976,0.07857356089163882,0.08484362155132953,0.0462406412939432,0.048401176480102566,0.0754896802558592,0.08188554420027827,0.1253546768435487,0.1663485661621601,0.048043538777927816,0.04037327818124728,0.10604672366332944,0.024073223300814555,0.09028613186757366,0.1021668571227922,0.05627008473712501,0.06984266015984655,0.14807014156759798,0.18237274889895988,0.15784422781886906,0.042099361336285,0.06937481691988047,0.13320772156267338,0.11654512049545705,0.06942347276554578,0.13672710483355768,0.1062427074831779,0.1826768681442587,0.1726263308089733,0.11923452863395438,0.2423466657883027,0.0910796941358846,0.1076369289386679,0.04464727581901353,0.11308978795178487,0.192429259305472,0.0315258069314664,0.08392097156989033,0.07388335727407191,0.11054487763441204,0.03581205010442253,0.07406445100962791,0.057456337878900636,0.16891138312829682,0.06634220602515957,0.08031722859224151,0.053465494235338466,0.0550275912948552,0.05205490380889748,0.02699815455548426,0.035463939294122435,0.058257928442498136,0.1156229723984964,0.1267862469330957,0.13294968416426609,0.125508206552792,0.10609133894923807,0.10818091349089257,0.17172500309617514,0.15802226754912133,0.15201481731773908,0.14499844211039475,0.15345053549504814,0.10089806136688416,0.10906895134493902,0.13594422924192978,0.08524428903241149,0.04402178362998562,0.09821285334454384,0.07030510470085502,0.11560319960207215,0.12240925092395374,0.14340238438437994,0.06523386524054395,0.0526708196698335,0.1551257067165176,0.07929055492227848,0.3072507304913607,0.16699614769879575,0.07382630451216493,0.09338000350549476,0.05931143716641385,0.029504852252313807
2,CU Family Health Clinic Sheridan Campus,0.09547528661966688,0.09330295698413534,0.07282731122345623,0.11213953576538846,0.07613512720795575,0.09620375082067796,0.08938743821354067,0.11505555274359207,0.10979033482169087,0.09693005326909952,0.15254422729858708,0.08873488276930057,0.12337558577877852,0.12817616148001149,0.06699263901826906,0.1314718992704548,0.12239017653642165,0.05565757119856469,0.12831088946035993,0.12127867799756445,0.14221807983175666,0.12671090011667627,0.1503132576968612,0.08634039928613943,0.03531667225330777,0.08811589397672903,0.12049233859438555,0.11194720993749004,0.11583631393741647,0.16704685512051473,0.09335127291055673,0.12144563149720512,0.14508391675846094,0.022471196119550608,0.12897910658272535,0.12383599628258872,0.012285448997664684,0.1637659101285177,0.057128935715895286,0.0478170868252376,0.2811342869173927,0.2434731531516131,0.1089660995587425,0.041166521785648086,0.30182337605412585,0.08148225604290386,0.1370884262489389,0.1458524886444449,0.12498402866906408,0.15869828536626376,0.10384311032436602,0.03218929004787263,0.11549228291946832,0.13785213484857467,0.1228375406026202,0.17175996720261924,0.17736135866130978,0.22781962961765104,0.06430652355059767,0.31718549748233416,0.02905071556543484,0.07631290884600479,0.1135634958100104,0.07833926014550345,0.11489643165113035,0.14063197114223858,0.1328621527090751,0.13976331443214735,0.1023868900833697,0.2557191261590994,0.10561462731986887,0.12082618745400035,0.047428463381225694,0.1328112903644515,0.06273794121881818,0.06814470729818346,0.13207812983632072,0.14460762184425893,0.2416828573178856,0.170481195747042,0.2546389030618359,0.14962597863793672,0.11927219474880404,0.08589536027066287,0.21089157513957307,0.10401684205599024,0.1423369823064067,0.05854322822487847,0.13935924002829728,0.14486808594070386,0.03561308149692472,0.3180339099875421,0.10360236682389223,0.07727028112606202,0.12502064024971968,0.09156957489951477,0.06442965868874002,0.12344359185974185,0.0750929295661876,0.08717261437281741,0.13073370531974188,0.12239369236283976,0.08108346139479493,0.14461011556937367,0.1566996699070764,0.09725868563652053,0.16557572636903545,0.10139557871176423,0.12984319567433228,0.1206671675032337,0.13841586874092066,0.1305422795467314,0.10923003934556012,0.060917453719103024,0.1522008590644812,0.1629692236828476,0.1259740851424473,0.16786855126412992,0.10988844531564472,0.26459534381459543,0.13976485243937675,0.046721772846649086,0.2441278771931824,0.009587706557061341,0.06579388665535245,0.046268161719681,0.018141119416378148,0.15829110695059226,0.10957987875200212,0.055327550447922084,0.1083041350543818,0.10641303095931257,0.03167699008006448,0.17359085454565995,0.09785162205343044,0.1053645790186514,0.1118754770518476,0.0957003384285414,0.4076935186523104,0.16465396734441096,0.09167154086865843,0.19272569229571135,0.10157857897087326,0.14106223967642126
3,Denver Osteopathic Clinic,0.05398148782495908,0.05052147565606984,0.060333669070042575,0.07129731511752402,0.0332699979496562,0.07486704593688805,0.0518033455140512,0.0723529261375879,0.06712720899112967,0.05837026072636824,0.1172359973706399,0.07546967009272651,0.10001527658667866,0.08621333625611624,0.0276227899965671,0.0917479061749026,0.08689777733820833,0.0316346127979803,0.09433526797363932,0.08166050432617933,0.11638727500088515,0.09864594356074197,0.12129892019118127,0.05962133559789515,0.025387834657032992,0.05037630023517959,0.08211158897629249,0.07437692858834047,0.07937656778280258,0.12952672285393674,0.05069721412724886,0.08116211748361178,0.10256959190567064,0.034075688628372375,0.1265483319156585,0.1162836832360096,0.054437130037894334,0.13997078600845733,0.016959030688930024,0.022022655235670336,0.2539194452896604,0.21490947667972848,0.06994043581402519,0.0753756769396931,0.2771188783423396,0.05050156670904115,0.09622930874048352,0.10307738275056233,0.12765704033608113,0.11814426104833076,0.09670413391371348,0.04510146726219867,0.09753685229644027,0.11756108247444863,0.1104159427977626,0.1425516699760098,0.14214130723578114,0.19616180034393965,0.02373651358553764,0.2914844479397884,0.05637619383212389,0.03990247495717021,0.08254800631902443,0.04463502119210048,0.07496442622456949,0.10294302084198427,0.10091485325554038,0.10905962058966404,0.08926033642780787,0.22697527933637676,0.0627344557896277,0.07814702474371309,0.01167149311680492,0.08990431429066488,0.019908074368359185,0.04346997896078576,0.09578974318374987,0.11091692424506627,0.21149461492917465,0.16399355506216642,0.22417461992095505,0.1108678986019164,0.08575738517729999,0.07888489281471711,0.1792277645977495,0.06926427706059654,0.12698737779664301,0.026316987091104548,0.1406604471642871,0.14115041975042442,0.017091830965725783,0.29426289142789835,0.07666333212693571,0.05734074466767668,0.0860313302859867,0.07417813979258737,0.0904346464209192,0.080543390809294,0.034089175503663506,0.04586076674194333,0.108763310029742,0.0813144378658275,0.04123655593179342,0.10415520678190733,0.14897839861895518,0.055860862342862284,0.13247534689556745,0.06020523500505776,0.08903496399663355,0.07912871625882432,0.09561473329736138,0.0879351199450744,0.06774071571910202,0.04555750383259108,0.1321882886649812,0.14298247461093225,0.1095354418140168,0.14016628109048576,0.08914004934230678,0.23532201468575664,0.1320728150515722,0.05438415625492777,0.2128088474595944,0.04338061998040891,0.03172532291171395,0.00869841099398358,0.02578031214882204,0.1269092835916119,0.06760422023093585,0.016700609072821306,0.06907314041908003,0.08882808706951369,0.012619954817707816,0.15468556398071734,0.06033734461981621,0.06520301198327061,0.10930577116813713,0.06349289592905165,0.3790638498855471,0.15456140381546676,0.05623199171509248,0.15904201861074185,0.06276365820154604,0.10058351834243844
4,Family Medicine Clinic for Health Equity,0.15318234088761418,0.16614716805723434,0.12292157395659375,0.14488636694040774,0.17005145092398294,0.10382745067450708,0.13932785131801384,0.16388902291155685,0.1812608434239831,0.20415138266276744,0.10338796969889646,0.10674084400868168,0.08023940026569766,0.15305815343165385,0.15725626006488455,0.13373275662133358,0.11478342136346985,0.1477656682289622,0.10593442923961943,0.21061203605536866,0.06983791140522255,0.08774945308259052,0.07528053099267956,0.11979780915510868,0.20296490902779024,0.20303368255460574,0.12850407469608086,0.12797730255396828,0.12169969090811693,0.1156468165752722,0.17887014644286187,0.1392500356304348,0.1630239704916284,0.20520842538678374,0.07921261400377824,0.0749851261221848,0.2049641652672962,0.04789191761215455,0.1858004588434345,0.20002818260187888,0.10371297455011147,0.08061344543210522,0.1356361875756048,0.23597679918214035,0.11464522810061027,0.1305148246788262,0.21008873759716712,0.18838571584556876,0.09272666716409206,0.13973948635706146,0.09302853387038973,0.21866993200555693,0.08139722384918797,0.061578658101692114,0.07255214984667671,0.06720241412460419,0.10029554788033487,0.08929807997741124,0.18640716799287488,0.13156956245602344,0.22313129312784954,0.20125672792843,0.10529571614604093,0.1377940400416757,0.13854056752781932,0.11935462664001208,0.09589255880796363,0.08748160011839319,0.09286698021007644,0.08998952547437114,0.1689328087537494,0.18341418284309574,0.1670237271316135,0.17528943183757503,0.1720456412169633,0.1352688496641229,0.11432966747246286,0.09761970478249396,0.0881547328967112,0.047273108838446716,0.09807278355264164,0.12494116123767475,0.1091132149050014,0.1098108979554401,0.08262280347791537,0.122185928035576,0.052913299560270764,0.19964368305711427,0.08309622365655574,0.06695147763957962,0.168848615385494,0.1280470855931156,0.10440686263069067,0.12190718314814933,0.13048147616823794,0.10545827591774204,0.2594340989581199,0.17218680483435686,0.18724305325743532,0.18858391653699436,0.07101429410156031,0.14491962710314374,0.1509268428034172,0.2170174775105164,0.049855546113069665,0.19073948562408344,0.0886867967833676,0.14969275491064546,0.20706926728049652,0.19741328617400608,0.1850010421099884,0.18764516109971727,0.19377260956532005,0.13657666612950767,0.04740265602994349,0.03738457736966638,0.06982666386307818,0.06142193494607584,0.0895807419536467,0.09914045689266543,0.061769966268150435,0.231103288060115,0.09612472812291993,0.20339292692157268,0.20079714263170093,0.18597876104142125,0.19168004001869288,0.08191309068238564,0.15429046630300988,0.1636611186526758,0.20646058683522797,0.09037689706310656,0.18696242629769716,0.025325540958595783,0.13448394502870992,0.142568492429604,0.09084545562446147,0.12137727881675467,0.2257758029427165,0.038701832906706805,0.13195905607772718,0.09150237607993902,0.1376176439153157,0.13849557398219056
5,Federico Pena Family Health Center,0.048487243001270636,0.04383472005534178,0.06390524173709553,0.06601279934823381,0.026519212689205308,0.0760519057856673,0.04851717017651794,0.06569368790115568,0.059640846509408485,0.05080161826001568,0.11384975296725745,0.07836873231741598,0.1001860050602544,0.08014635678146481,0.02462024719648897,0.08685812995138635,0.08374730748046473,0.034682919616919605,0.0916102621987323,0.07394061571085075,0.11572969799797304,0.09762911283813253,0.11975815901158153,0.0599201673669696,0.028099203173615,0.042980144750858915,0.07790023807346524,0.07060596316328313,0.07597314354165184,0.12529995791957488,0.043198249411432035,0.07608662912042645,0.09603476929516633,0.03918562423908871,0.13044844315677814,0.11945304424410327,0.061439652667164814,0.13958575492986064,0.009772276486387569,0.020558812496410887,0.25222011586900883,0.21298188297187365,0.06559617489793161,0.08078176979658676,0.2759589670565419,0.04987558412824322,0.08846969470683404,0.09567649435268788,0.13231363262173967,0.11273299151253445,0.10023561268246534,0.04888661837716838,0.09898201838696992,0.11820386444760113,0.11277788824398025,0.14078847722506405,0.13863233155368926,0.19348314513476875,0.01613680962046706,0.2900665172821665,0.0614049939579216,0.03293226063035859,0.08094516950527754,0.04331283010953008,0.07012282832442078,0.0988170527979354,0.09875115259489364,0.10717055998247116,0.0918497129388741,0.22496725625538747,0.055789162988226684,0.07067365969456724,0.014723504229646137,0.08279301375434799,0.013586561915152107,0.045213809126842586,0.09224917334373182,0.10810727311567137,0.20916081332414746,0.16691615344214053,0.22173293818150586,0.10626857621361853,0.08330361724858837,0.08281528772760831,0.17660796405067972,0.06668256704371822,0.128570931512329,0.021479306156036576,0.14500449729794862,0.14470791774720745,0.024045309536146413,0.29328103054757154,0.07637027588940958,0.05948729811040986,0.08151759411468222,0.07627315642308426,0.09420216614007428,0.07349345431159404,0.02634726514966012,0.03810043516012114,0.10913589984554528,0.0758158762372308,0.03711414574154632,0.0963955638029256,0.15179347937270404,0.04810560007064401,0.1296798279559164,0.05483251415238443,0.08127451516257705,0.07139135602202558,0.08823768764480829,0.08042474156941576,0.0599951679084787,0.04936677665226333,0.13273589070448358,0.1434397676902916,0.11111156052304116,0.1388150077047265,0.09012243085679764,0.2331583894368089,0.1350420249698086,0.05649426133804925,0.21017151510711896,0.049939555421826105,0.02573919500520962,0.0070493761956471985,0.0325918369592498,0.12465920651589815,0.061628011501017564,0.015982554423043412,0.06139952101169852,0.09051927097494038,0.01890726954811316,0.15528704131798926,0.05685269481316841,0.060360274343503086,0.1133865126885864,0.06195548736270377,0.3768326956033604,0.15690833599920806,0.053730287937425236,0.1559273224031432,0.05863468138542032,0.09528415468759913
6,Gipson Eastside Family Health Center,0.032561258257977434,0.04041793139069578,0.08666765367372947,0.015128639658838918,0.05580949018715406,0.07084420126333328,0.03966151420750955,0.025055848643327612,0.043859062180511735,0.07259560905832088,0.04413668550524888,0.08732354158074715,0.0719812647866586,0.011159352469090843,0.0602017910204913,0.009022894205508874,0.029111647963526544,0.07706905434389813,0.036663928229583004,0.0710800765495789,0.07317758922435315,0.05817700864099639,0.0669281261889927,0.06021977067322998,0.10854906856091172,0.07569738029119916,0.01597565969664586,0.022867639806801208,0.025601237838525703,0.04779790564861857,0.04996452382891999,0.006569030760217831,0.02661131059377329,0.12017599268627847,0.1325422757029015,0.11604748895133925,0.13936734682103166,0.09413990218188256,0.07955662860927837,0.09726600116087704,0.18650638845498055,0.14687498904259674,0.020444511461311318,0.1617132629419159,0.2136406229841408,0.054884925366296036,0.06825257706750174,0.04785847671318494,0.14270862921325195,0.031728667739209265,0.10626348969438286,0.12959439771427628,0.08430932119027451,0.08848499291790063,0.10267298980591064,0.08166185973319802,0.06499784530371958,0.12275878476997645,0.07494915793816243,0.22549663772352216,0.14244289750699154,0.0803841093385858,0.045420687594660086,0.05328922678765917,0.013212089627825965,0.02533269148129746,0.0464473040905808,0.054483156281445885,0.09157118563831172,0.15783514788885925,0.03437248953087007,0.04265457148368968,0.07977830193025691,0.033453414960580886,0.06750384571163665,0.0700631866574674,0.02762346475660169,0.0454417431891529,0.14024978851934086,0.15188578836030678,0.1516838405906826,0.027737561985455562,0.03688675368069634,0.09928911953573456,0.10704587344324784,0.03548201938454421,0.10597107098128662,0.08981868380350913,0.1495313715391955,0.1402398018859618,0.09205535694839664,0.2319060271772009,0.0572896906827633,0.07420036301759853,0.01196485794705002,0.07912439769717981,0.1744937851217217,0.030716706491198724,0.06838003911599297,0.062136307618054686,0.0795259389489661,0.005513632718991513,0.046112669488482486,0.07507305830813031,0.13783364375605098,0.058789790993432324,0.06273345764996187,0.02623470024572991,0.0657755139400182,0.05721848967919554,0.0434238252175425,0.045755892214871134,0.05674074559598283,0.0834475499162054,0.09828433377905622,0.10587165192493078,0.09333748616804133,0.08392729472920671,0.07486204810895676,0.164678229346443,0.12587402286082128,0.13505063927127678,0.1391621169748906,0.12940839201298873,0.0862825004410606,0.0875552116082526,0.1117740077981284,0.06363617380982038,0.020916286239205956,0.07190629809663969,0.0704415108486177,0.08203438974996745,0.09903458470362138,0.1172056366864386,0.0326411965751452,0.021955163586254583,0.12139151947928675,0.04549685783426021,0.305803110984659,0.13699900261090994,0.0410767475216775,0.08395797103656903,0.027193030824861315,0.014250793948540171
7,Kaiser Permanente Skyline,0.03008702357510598,0.040375277011225126,0.07794360901622441,0.013362476944249822,0.053874729622895724,0.06143746134879504,0.033051139047164266,0.029838887642765724,0.048291931501131806,0.07554486392519584,0.04054739516610463,0.07803959316655075,0.06287192844226118,0.0198443004478597,0.05541611731131047,0.009430579891999332,0.02035081685532488,0.07022282816866687,0.028652888610918276,0.07681176772126333,0.06519674850300815,0.04943661331184517,0.060117155242435376,0.05134851876063324,0.10568169741290544,0.07759912139478407,0.0066421974838924884,0.013683374204016888,0.016137906800276443,0.04801291393999208,0.05146129506296663,0.004706930105408942,0.03608429664128002,0.1165223769567344,0.12308484064546388,0.10661353854593188,0.13429975506623834,0.08696585394569815,0.07737800342271302,0.09519353792854908,0.1836290124228295,0.1438837380379337,0.01319062970589696,0.15783218802723795,0.21015682772886493,0.04684928051686014,0.07562523353917522,0.056797321123050186,0.1332245625475082,0.037022605510112584,0.0967978894142995,0.12661622075386775,0.07490517993073972,0.0797580082046225,0.09329588142419357,0.07638043760666252,0.06347783383023646,0.12082723199156667,0.07347809401491527,0.2225099021334743,0.13883622278520918,0.08094391843357407,0.036028404752569916,0.046089288625000085,0.007692587958674272,0.02249474218218962,0.038663998985101235,0.047171120226769885,0.08209694163258803,0.1551531173277776,0.03723035186227321,0.04896161587790682,0.07488997832406435,0.0417743496891058,0.06444117261877154,0.06228682974795668,0.02108357166602364,0.03972756764924304,0.1379200691596226,0.14297361025763164,0.14972781948328093,0.02854027361741853,0.027778574626954974,0.09007117753400679,0.10464446045334244,0.026301763979815464,0.09706962205702982,0.08861093553145243,0.14007804381516126,0.13091138454203724,0.08657546251785217,0.2283023488484269,0.04781295067662017,0.06548094700953994,0.004691981228085993,0.06979118759402353,0.17183499932251228,0.037665847444773096,0.06809988280809527,0.06341419411015567,0.07063499605912538,0.010480464317154796,0.04136477751142667,0.0828108358335968,0.12879514354500218,0.061537472125762965,0.05886319549473214,0.0237788831493734,0.07254887827649498,0.06322380189384827,0.051924886850632186,0.053303416115616224,0.06124070348372745,0.0755317272362427,0.09006554754415165,0.0980442119710073,0.08409648384945581,0.07791305057001457,0.06540429218182378,0.16236641726785273,0.11660287404341968,0.13300518926850574,0.13741674802329504,0.12486246984829764,0.08577948042371206,0.08451235528906775,0.10733587516977,0.058281153211099876,0.02225377830506663,0.06715737169673992,0.07475373147026622,0.07255136494503324,0.09506618363935122,0.10958032175193057,0.025195772119043204,0.017396814628755242,0.11191269046429794,0.03653735225462396,0.30450715462311817,0.12823283185730533,0.033225880708770014,0.08207017972374955,0.020549598674821448,0.019710467060754418
8,La Casa/Quigg Newton Family Health Center,0.04948664254967314,0.04656688638815061,0.11601111056064532,0.04170297293839072,0.0632734842034871,0.10481540689952247,0.06526441295233322,0.026527078392629556,0.030952293843228423,0.05754552868569779,0.07704627098699987,0.11996104457919365,0.10910733536586192,0.02641284884520169,0.07653582283670735,0.04488466879431399,0.06644786401634921,0.0989137409765972,0.07400331947443749,0.04418880357211665,0.11038854670766204,0.0955506555685273,0.10319682186396337,0.09131032496007792,0.11256923846757906,0.06446846551080006,0.05287979077889867,0.05768540013422727,0.06202343709228315,0.0732178542582357,0.04667602212686265,0.04187034112936342,0.018207273256921317,0.12658231678022455,0.16827120129123488,0.15206585631009228,0.15065412830023114,0.1305821717706332,0.08370030875100916,0.09908161563581447,0.2136236454009324,0.17483482921015825,0.05207630296254258,0.1673101110624999,0.2420755350889811,0.08297158473134966,0.03459864086780546,0.010592027355951134,0.17749913818796131,0.047551114887124206,0.14060248999501798,0.13280092064171065,0.12062696908795716,0.1258701365870641,0.13908622003554855,0.11562897262896547,0.09245214625762163,0.14852982812781002,0.07706593690482194,0.2525309273488061,0.14760299673690738,0.07383747125267026,0.08197126005643897,0.0786426946540933,0.04569781328469523,0.059375815382501536,0.0836554445667541,0.09133939196878424,0.1262277641553959,0.18482775203422155,0.03394904514430861,0.0208872716790138,0.09401850090506436,0.006691441907661971,0.07665375783087572,0.09601978569911204,0.06446462541981647,0.08098429643903184,0.16664311994263786,0.18920243482382612,0.17684818931718935,0.056189900231297975,0.07402375954902969,0.1312343357395439,0.13447028228502805,0.06929921748594571,0.14329071695167994,0.08901585701553448,0.18527459051864728,0.17681437456712698,0.10749447059042967,0.2605156545081334,0.09241927580328893,0.10396700326547356,0.049356852431000665,0.1122963007344899,0.174710036748719,0.01612723241025064,0.06708309388853033,0.0561036840908732,0.11684716117987898,0.036093406748028835,0.06498969324410776,0.0397603638439912,0.17503840215538166,0.047606533542699565,0.0949553877974261,0.04632033772676912,0.03490650261916524,0.03150799330401791,0.0071130929831272624,0.014890939553691225,0.03840506450289862,0.10920400159281617,0.13558183433262153,0.142905253303146,0.13022029686272593,0.1189737071852881,0.11080879623911843,0.1905809605913056,0.162652355257898,0.13426524698639944,0.16401726068644493,0.13895332247275288,0.08314173880285616,0.09404872543920838,0.12179650661807948,0.09815371426513536,0.03644537196485851,0.08650066598516114,0.049913168657016414,0.11743439892348186,0.10806694996646002,0.15403443671490494,0.0617728589089262,0.0485014597807063,0.1559792136169558,0.07777575939406473,0.3273339399744834,0.17438020503329826,0.0699975120746111,0.1110722626459404,0.05575992365685877,0.04069358436440213
